91282CEV9,MARKET BASED NOTE,0.0325,06/30/2029,,96.093750,96.062500,95.968750
91282CFC0,MARKET BASED NOTE,0.02625,07/31/2029,,93.015625,92.968750,92.906250
912828YB0,MARKET BASED NOTE,0.01625,08/15/2029,,88.328125,88.250000,88.218750
91282CFJ5,MARKET BASED NOTE,0.03125,08/31/2029,,95.359375,95.343750,95.250000
91282CFL0,MARKET BASED NOTE,0.03875,09/30/2029,,99.000000,98.968750,98.875000
91282CFT3,MARKET BASED NOTE,0.04,10/31/2029,,99.625000,99.593750,99.500000
912828YS3,MARKET BASED NOTE,0.0175,11/15/2029,,88.593750,88.500000,88.500000
91282CFY2,MARKET BASED NOTE,0.03875,11/30/2029,,99.000000,98.968750,98.875000
91282CGB1,MARKET BASED NOTE,0.03875,12/31/2029,,98.968750,98.937500,98.843750
91282CGJ4,MARKET BASED NOTE,0.035,01/31/2030,,96.968750,96.937500,96.875000
912828Z94,MARKET BASED NOTE,0.015,02/15/2030,,86.437500,86.375000,86.312500
91282CGQ8,MARKET BASED NOTE,0.04,02/28/2030,,99.578125,99.531250,99.468750
91282CGS4,MARKET BASED NOTE,0.03625,03/31/2030,,97.546875,97.500000,97.437500
91282CGZ8,MARKET BASED NOTE,0.035,04/30/2030,,96.843750,96.812500,96.718750
912828ZQ6,MARKET BASED NOTE,0.00625,05/15/2030,,81.109375,81.062500,80.968750
91282CHF1,MARKET BASED NOTE,0.0375,05/31/2030,,98.171875,98.125000,98.062500
91282CHJ3,MARKET BASED NOTE,0.0375,06/30/2030,,98.156250,98.125000,98.062500
91282CHR5,MARKET BASED NOTE,0.04,07/31/2030,,99.546875,99.500000,99.437500
91282CAE1,MARKET BASED NOTE,0.00625,08/15/2030,,80.421875,80.343750,80.281250
91282CHW4,MARKET BASED NOTE,0.04125,08/31/2030,,100.234375,100.218750,100.125000
91282CHZ7,MARKET BASED NOTE,0.04625,09/30/2030,,103.125000,103.093750,103.031250
91282CJG7,MARKET BASED NOTE,0.04875,10/31/2030,,104.625000,104.593750,104.500000
91282CAV3,MARKET BASED NOTE,0.00875,11/15/2030,,81.406250,81.343750,81.281250
91282CJM4,MARKET BASED NOTE,0.04375,11/30/2030,,101.718750,101.687500,101.625000
91282CJQ5,MARKET BASED NOTE,0.0375,12/31/2030,,98.062500,98.031250,97.968750
91282CJX0,MARKET BASED NOTE,0.04,01/31/2031,,99.578125,99.562500,99.468750
91282CBL4,MARKET BASED NOTE,0.01125,02/15/2031,,82.578125,82.531250,82.468750
